"configuration","problem","model","data_file","status","time","run","objective"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.14","mznc","1390"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.14","mznc","1380"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.14","mznc","1370"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.16","mznc","1361"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.17","mznc","1351"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.23","mznc","1341"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.23","mznc","1331"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","0.25","mznc","1319"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","1.02","mznc","1317"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","1.03","mznc","1276"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","1.03","mznc","1266"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","2.3","mznc","1256"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","2.31","mznc","1246"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","6.98","mznc","1238"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.11","mznc","1210"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.69","mznc","1208"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.69","mznc","1198"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.72","mznc","1188"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.72","mznc","1178"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.73","mznc","1169"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.74","mznc","1159"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.74","mznc","1149"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.74","mznc","1139"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","7.75","mznc","1129"
"Gecode HR","lot-sizing","data/mznc2020/lot-sizing/lot_sizing_cp.mzn","data/mznc2020/lot-sizing/pigment15b.psp.dzn","","19.94","mznc","1123"
"CPLEX HR","fox-geese-corn","data/mznc2019/fox-geese-corn/foxgeesecorn.mzn","data/mznc2019/fox-geese-corn/foxgeesecorn_13.dzn","","274.68","mznc","27"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.11","mznc","2122"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.11","mznc","2082"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.12","mznc","2065"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.13","mznc","1933"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.14","mznc","1923"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.14","mznc","1815"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.14","mznc","1805"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.17","mznc","1762"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.17","mznc","1736"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.19","mznc","1722"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.2","mznc","1712"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.21","mznc","1686"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.23","mznc","1682"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.23","mznc","1672"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.25","mznc","1670"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.27","mznc","1620"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.3","mznc","1612"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.33","mznc","1602"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.35","mznc","1582"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.36","mznc","1552"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.37","mznc","1548"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.39","mznc","1520"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.4","mznc","1440"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.4","mznc","1430"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.47","mznc","1428"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","0.47","mznc","1418"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","1.15","mznc","1382"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","3.27","mznc","1372"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","20.47","mznc","1307"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","20.48","mznc","1297"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","20.53","mznc","1295"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","20.53","mznc","1285"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","58.02","mznc","1281"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","58.52","mznc","1277"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","60.04","mznc","1267"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","60.3","mznc","1265"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.57","mznc","1258"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.58","mznc","1248"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.62","mznc","1247"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.62","mznc","1237"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.65","mznc","1227"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.65","mznc","1217"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.66","mznc","1207"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.66","mznc","1197"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","62.67","mznc","1187"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","91.82","mznc","1177"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","123.39","mznc","1167"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","136.96","mznc","1157"
"Gecode HR","lot-sizing","data/mznc2019/lot-sizing/lot_sizing_cp.mzn","data/mznc2019/lot-sizing/pigment20a.psp.dzn","","136.97","mznc","1147"
"SCIP HR","stable-goods","data/mznc2020/stable-goods/stable-goods-solution.mzn","data/mznc2020/stable-goods/s-d16.dzn","","121.27","mznc","18766"
"SCIP","stable-goods","data/mznc2020/stable-goods/stable-goods-solution.mzn","data/mznc2020/stable-goods/s-d6.dzn","","56.71","mznc","6264"
"SCIP HR","triangular","data/mznc2019/triangular/triangular.mzn","data/mznc2019/triangular/n17.dzn","","1200.02","mznc","38"
"CPLEX HR","amaze","data/mznc2019/amaze/amaze3.mzn","data/mznc2019/amaze/2012-03-19.dzn","","15.64","mznc",""
"Gurobi HR","is","data/mznc2020/is/model.mzn","data/mznc2020/is/YfFfEiuCQo.dzn","","12.48","mznc","141440"
"Gurobi","stable-goods","data/mznc2020/stable-goods/stable-goods-solution.mzn","data/mznc2020/stable-goods/s-d8.dzn","","1200.22","mznc","11730"
"CPLEX HR","is","data/mznc2020/is/model.mzn","data/mznc2020/is/A3PZaPjnUz.dzn","","3.06","mznc","103936"
"Gurobi","accap","data/mznc2019/accap/accap.mzn","data/mznc2019/accap/accap_instance8.dzn","","1200.88","mznc","663"
"Gurobi HR","rcpsp-wet-diverse","data/mznc2019/rcpsp-wet-diverse/rcpsp-wet-diverse.mzn","data/mznc2019/rcpsp-wet-diverse/j30_27_5-wet-diverse-3.dzn","","330.49","mznc","6708"
"CPLEX","soccer-computational","data/mznc2020/soccer-computational/ecp.mzn","data/mznc2020/soccer-computational/xIGData_24_24_16_1.dzn","","191.71","mznc",""
"CPLEX","stack-cuttingstock","data/mznc2019/stack-cuttingstock/stack-cutstock-cumu.mzn","data/mznc2019/stack-cuttingstock/d3.dzn","","6.46","mznc","16"
"CPLEX","minimal-decision-sets","data/mznc2020/minimal-decision-sets/sparse_mds.mzn","data/mznc2020/minimal-decision-sets/backache_train4.dzn","","1200.28","mznc","34"
"Gurobi HR","fox-geese-corn","data/mznc2019/fox-geese-corn/foxgeesecorn.mzn","data/mznc2019/fox-geese-corn/foxgeesecorn_13.dzn","","123.71","mznc","27"
"SCIP HR","steelmillslab","data/mznc2019/steelmillslab/steelmillslab.mzn","data/mznc2019/steelmillslab/bench_19_6.dzn","","1200.28","mznc","25"
"CPLEX HR","skill-allocation","data/mznc2020/skill-allocation/skill_allocation_only.mzn","data/mznc2020/skill-allocation/skill_allocation_mzn_1m_1.dzn","","34.83","mznc","2"
"SCIP HR","minimal-decision-sets","data/mznc2020/minimal-decision-sets/sparse_mds.mzn","data/mznc2020/minimal-decision-sets/breast-cancer_train4.dzn","","689.11","mznc","102"
"CPLEX HR","soccer-computational","data/mznc2020/soccer-computational/ecp.mzn","data/mznc2020/soccer-computational/xIGData_22_12_22_5.dzn","","37.49","mznc",""
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.71","mznc","2138"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.72","mznc","2145"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.73","mznc","2148"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.73","mznc","2188"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.74","mznc","2189"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.74","mznc","2191"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2196"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2231"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2234"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2250"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2264"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.75","mznc","2267"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.76","mznc","2268"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.77","mznc","2273"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.78","mznc","2278"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.78","mznc","2280"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.78","mznc","2295"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.78","mznc","2305"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.78","mznc","2307"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.79","mznc","2317"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.79","mznc","2332"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.81","mznc","2333"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.81","mznc","2338"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.81","mznc","2352"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.82","mznc","2356"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.82","mznc","2362"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.84","mznc","2363"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.85","mznc","2371"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.87","mznc","2376"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.87","mznc","2381"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.88","mznc","2383"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.88","mznc","2387"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.9","mznc","2390"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.91","mznc","2398"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.93","mznc","2399"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.94","mznc","2418"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.96","mznc","2421"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.96","mznc","2427"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.97","mznc","2446"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","4.99","mznc","2447"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.01","mznc","2448"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.02","mznc","2458"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.03","mznc","2464"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.05","mznc","2467"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.05","mznc","2485"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.07","mznc","2491"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.09","mznc","2492"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.1","mznc","2501"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.11","mznc","2503"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.13","mznc","2508"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.14","mznc","2509"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.15","mznc","2510"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.17","mznc","2518"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.18","mznc","2521"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.2","mznc","2524"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.21","mznc","2531"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.23","mznc","2534"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.25","mznc","2539"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.26","mznc","2542"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.28","mznc","2550"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.3","mznc","2556"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.32","mznc","2559"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.35","mznc","2564"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.36","mznc","2568"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.36","mznc","2570"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.38","mznc","2574"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.4","mznc","2578"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.41","mznc","2582"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.42","mznc","2585"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.44","mznc","2586"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.45","mznc","2587"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.48","mznc","2591"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.5","mznc","2595"
"Gecode HR","nside","data/mznc2019/nside/full.mzn","data/mznc2019/nside/EASY_200_50.dzn","","5.52","mznc","2606"
